#arch : x86_64
#CPU : x86_64
#OS : Linux
#version : 4.15.0-20-generic
#mem alloc : hugeFS
#using 1 threads
#using memory mode : SAME_BUFFER
#STEP_SIZE = 16
#LOOP_NB0 = 320000000
#buffer init with 0.0 = true
#mem_size   nb_double   time
9121 ko	1167488	0.152891	0
9153 ko	1171584	0.15695	0
9185 ko	1175680	0.156007	0
9217 ko	1179776	0.155856	0
9249 ko	1183872	0.156921	0
9281 ko	1187968	0.15594	0
9313 ko	1192064	0.155875	0
9345 ko	1196160	0.157886	0
9377 ko	1200256	0.156922	0
9409 ko	1204352	0.153854	0
9441 ko	1208448	0.158388	0
9473 ko	1212544	0.15807	0
9505 ko	1216640	0.158109	0
9537 ko	1220736	0.159546	0
9569 ko	1224832	0.157663	0
9601 ko	1228928	0.15623	0
9633 ko	1233024	0.158755	0
9665 ko	1237120	0.157398	0
9697 ko	1241216	0.157106	0
9729 ko	1245312	0.159947	0
9761 ko	1249408	0.160147	0
9793 ko	1253504	0.158801	0
9825 ko	1257600	0.160965	0
9857 ko	1261696	0.158704	0
9889 ko	1265792	0.158738	0
9921 ko	1269888	0.160259	0
9953 ko	1273984	0.160533	0
9985 ko	1278080	0.159172	0
10017 ko	1282176	0.160459	0
10049 ko	1286272	0.16012	0
10081 ko	1290368	0.158767	0
10113 ko	1294464	0.16188	0
10145 ko	1298560	0.159836	0
10177 ko	1302656	0.159473	0
10209 ko	1306752	0.160032	0
10241 ko	1310848	0.160228	0
10273 ko	1314944	0.159487	0
10305 ko	1319040	0.160757	0
10337 ko	1323136	0.160145	0
10369 ko	1327232	0.158816	0
10401 ko	1331328	0.162747	0
10433 ko	1335424	0.161422	0
10465 ko	1339520	0.161334	0
10497 ko	1343616	0.161936	0
10529 ko	1347712	0.161358	0
10561 ko	1351808	0.160398	0
10593 ko	1355904	0.161944	0
10625 ko	1360000	0.15985	0
10657 ko	1364096	0.160586	0
10689 ko	1368192	0.162217	0
10721 ko	1372288	0.162968	0
10753 ko	1376384	0.163026	0
10785 ko	1380480	0.162042	0
10817 ko	1384576	0.161991	0
10849 ko	1388672	0.162232	0
10881 ko	1392768	0.161506	0
10913 ko	1396864	0.161884	0
10945 ko	1400960	0.161703	0
10977 ko	1405056	0.162297	0
11009 ko	1409152	0.162554	0
11041 ko	1413248	0.16315	0
11073 ko	1417344	0.161887	0
11105 ko	1421440	0.162873	0
11137 ko	1425536	0.163193	0
11169 ko	1429632	0.163236	0
11201 ko	1433728	0.163197	0
11233 ko	1437824	0.162457	0
11265 ko	1441920	0.161919	0
11297 ko	1446016	0.161261	0
11329 ko	1450112	0.163287	0
11361 ko	1454208	0.162852	0
11393 ko	1458304	0.16218	0
11425 ko	1462400	0.163693	0
11457 ko	1466496	0.161599	0
11489 ko	1470592	0.163122	0
11521 ko	1474688	0.162856	0
11553 ko	1478784	0.1632	0
11585 ko	1482880	0.162727	0
11617 ko	1486976	0.16544	0
11649 ko	1491072	0.163856	0
11681 ko	1495168	0.164293	0
11713 ko	1499264	0.165681	0
11745 ko	1503360	0.164365	0
11777 ko	1507456	0.165315	0
11809 ko	1511552	0.163904	0
11841 ko	1515648	0.163688	0
11873 ko	1519744	0.163921	0
11905 ko	1523840	0.161092	0
11937 ko	1527936	0.161567	0
11969 ko	1532032	0.163235	0
12001 ko	1536128	0.165073	0
12033 ko	1540224	0.164209	0
12065 ko	1544320	0.164814	0
12097 ko	1548416	0.164742	0
12129 ko	1552512	0.164336	0
12161 ko	1556608	0.165097	0
12193 ko	1560704	0.164974	0
12225 ko	1564800	0.164041	0
12257 ko	1568896	0.165518	0
12289 ko	1572992	0.165377	0
12321 ko	1577088	0.164059	0
12353 ko	1581184	0.166812	0
12385 ko	1585280	0.164927	0
12417 ko	1589376	0.163917	0
12449 ko	1593472	0.166386	0
12481 ko	1597568	0.164435	0
12513 ko	1601664	0.164745	0
12545 ko	1605760	0.164749	0
12577 ko	1609856	0.164966	0
12609 ko	1613952	0.165843	0
12641 ko	1618048	0.164921	0
12673 ko	1622144	0.165255	0
12705 ko	1626240	0.165853	0
12737 ko	1630336	0.166306	0
12769 ko	1634432	0.165576	0
12801 ko	1638528	0.162382	0
12833 ko	1642624	0.162598	0
12865 ko	1646720	0.165701	0
12897 ko	1650816	0.165326	0
12929 ko	1654912	0.165809	0
12961 ko	1659008	0.165142	0
12993 ko	1663104	0.166395	0
13025 ko	1667200	0.165695	0
13057 ko	1671296	0.166678	0
13089 ko	1675392	0.167838	0
13121 ko	1679488	0.165758	0
13153 ko	1683584	0.180198	0
13185 ko	1687680	0.16599	0
13217 ko	1691776	0.165622	0
13249 ko	1695872	0.165609	0
13281 ko	1699968	0.166175	0
13313 ko	1704064	0.165572	0
13345 ko	1708160	0.167246	0
13377 ko	1712256	0.165747	0
13409 ko	1716352	0.166669	0
13441 ko	1720448	0.166793	0
13473 ko	1724544	0.167994	0
13505 ko	1728640	0.16949	0
13537 ko	1732736	0.171124	0
13569 ko	1736832	0.168984	0
13601 ko	1740928	0.168941	0
13633 ko	1745024	0.16813	0
13665 ko	1749120	0.166323	0
13697 ko	1753216	0.168041	0
13729 ko	1757312	0.167171	0
13761 ko	1761408	0.166685	0
13793 ko	1765504	0.168185	0
13825 ko	1769600	0.166445	0
13857 ko	1773696	0.166765	0
13889 ko	1777792	0.167221	0
13921 ko	1781888	0.167665	0
13953 ko	1785984	0.168424	0
13985 ko	1790080	0.168445	0
14017 ko	1794176	0.168072	0
14049 ko	1798272	0.167844	0
14081 ko	1802368	0.167656	0
14113 ko	1806464	0.168242	0
14145 ko	1810560	0.168795	0
14177 ko	1814656	0.167688	0
14209 ko	1818752	0.166733	0
14241 ko	1822848	0.168625	0
14273 ko	1826944	0.168214	0
14305 ko	1831040	0.167507	0
